Outlet_ID,week,pid,no_units,area(sqft),volume,price,Month,total_sales,product_type,total_volume
ID5926,7,8,133.0,1016.0,0.2,100,2,13300.0,1,26.6
ID4384,7,8,136.0,3445.0,0.2,100,2,13600.0,1,27.200000000000003
ID9544,7,8,68.0,3653.0,0.2,100,2,6800.0,1,13.6
ID2085,7,8,136.0,3876.0,0.2,100,2,13600.0,1,27.200000000000003
ID8087,7,8,857.0,3274.0,0.2,100,2,85700.0,1,171.4
ID4960,7,8,166.0,1513.0,0.2,100,2,16600.0,1,33.2
ID7063,7,8,424.0,2784.0,0.2,100,2,42400.0,1,84.80000000000001
ID7686,7,8,242.0,3539.0,0.2,100,2,24200.0,1,48.400000000000006
ID6334,7,8,686.0,2607.0,0.2,100,2,68600.0,1,137.20000000000002
ID7594,7,8,424.0,2473.0,0.2,100,2,42400.0,1,84.80000000000001
ID9659,7,8,222.0,878.0,0.2,100,2,22200.0,1,44.400000000000006
ID6875,7,8,616.0,1158.0,0.2,100,2,61600.0,1,123.2
ID3522,7,8,768.0,1478.0,0.2,100,2,76800.0,1,153.60000000000002
ID9607,7,8,835.0,2887.0,0.2,100,2,83500.0,1,167.0
ID4057,7,8,746.0,1079.0,0.2,100,2,74600.0,1,149.20000000000002
ID8367,7,8,228.0,3706.0,0.2,100,2,22800.0,1,45.6
ID1587,7,8,899.0,3137.0,0.2,100,2,89900.0,1,179.8
ID2453,7,8,215.0,2450.0,0.2,100,2,21500.0,1,43.0
ID6161,7,8,151.0,2380.0,0.2,100,2,15100.0,1,30.200000000000003
ID4271,7,8,213.0,1659.0,0.2,100,2,21300.0,1,42.6
ID1217,7,8,496.0,3900.0,0.2,100,2,49600.0,1,99.2
ID9060,7,8,152.0,3223.0,0.2,100,2,15200.0,1,30.4
ID4613,7,8,455.0,3025.0,0.2,100,2,45500.0,1,91.0
ID7679,7,8,230.0,2097.0,0.2,100,2,23000.0,1,46.0
ID8797,7,8,134.0,2844.0,0.2,100,2,13400.0,1,26.8
ID2002,7,8,722.0,1452.0,0.2,100,2,72200.0,1,144.4
ID7527,7,8,214.0,1445.0,0.2,100,2,21400.0,1,42.8
ID4107,7,8,836.0,3240.0,0.2,100,2,83600.0,1,167.20000000000002
ID1935,7,8,517.0,2061.0,0.2,100,2,51700.0,1,103.4
ID4030,7,8,575.0,1371.0,0.2,100,2,57500.0,1,115.0
ID4962,7,8,184.0,692.0,0.2,100,2,18400.0,1,36.8
ID5642,7,8,710.0,3766.0,0.2,100,2,71000.0,1,142.0
ID2631,7,8,390.0,995.0,0.2,100,2,39000.0,1,78.0
ID2504,7,8,876.0,2944.0,0.2,100,2,87600.0,1,175.20000000000002
ID4195,7,8,149.0,2804.0,0.2,100,2,14900.0,1,29.8
ID5176,7,8,453.0,3406.0,0.2,100,2,45300.0,1,90.6
ID8114,7,8,73.0,2968.0,0.2,100,2,7300.0,1,14.6
ID8208,7,8,521.0,880.0,0.2,100,2,52100.0,1,104.2
ID3107,7,8,459.0,2410.0,0.2,100,2,45900.0,1,91.8
ID7950,7,8,607.0,1076.0,0.2,100,2,60700.0,1,121.4
ID1541,7,8,832.0,3139.0,0.2,100,2,83200.0,1,166.4
ID7567,7,8,642.0,3954.0,0.2,100,2,64200.0,1,128.4
ID4862,7,8,288.0,2195.0,0.2,100,2,28800.0,1,57.6
ID6953,7,8,513.0,2077.0,0.2,100,2,51300.0,1,102.6
ID4173,7,8,776.0,2895.0,0.2,100,2,77600.0,1,155.20000000000002
ID8448,7,8,726.0,564.0,0.2,100,2,72600.0,1,145.20000000000002
ID6737,7,8,254.0,502.0,0.2,100,2,25400.0,1,50.8
ID8304,7,8,109.0,2759.0,0.2,100,2,10900.0,1,21.8
ID6052,7,8,549.0,922.0,0.2,100,2,54900.0,1,109.8
ID5189,7,8,743.0,1130.0,0.2,100,2,74300.0,1,148.6
ID1769,7,8,896.0,764.0,0.2,100,2,89600.0,1,179.20000000000002
ID4014,7,8,738.0,3864.0,0.2,100,2,73800.0,1,147.6
ID6020,7,8,569.0,2667.0,0.2,100,2,56900.0,1,113.8
ID7045,7,8,230.0,2917.0,0.2,100,2,23000.0,1,46.0
ID8293,7,8,322.0,3904.0,0.2,100,2,32200.0,1,64.4
ID3723,7,8,560.0,3435.0,0.2,100,2,56000.0,1,112.0
ID7492,7,8,325.0,3638.0,0.2,100,2,32500.0,1,65.0
ID4028,7,8,258.0,3650.0,0.2,100,2,25800.0,1,51.6
ID3203,7,8,92.0,1667.0,0.2,100,2,9200.0,1,18.4
ID9641,7,8,449.0,2031.0,0.2,100,2,44900.0,1,89.80000000000001
ID7359,7,8,82.0,3811.0,0.2,100,2,8200.0,1,16.400000000000002
ID1476,7,8,753.0,831.0,0.2,100,2,75300.0,1,150.6
ID5867,7,8,477.0,3264.0,0.2,100,2,47700.0,1,95.4
ID1968,7,8,736.0,3453.0,0.2,100,2,73600.0,1,147.20000000000002
ID3859,7,8,785.0,1181.0,0.2,100,2,78500.0,1,157.0
ID8092,7,8,68.0,981.0,0.2,100,2,6800.0,1,13.6
ID7736,7,8,829.0,1306.0,0.2,100,2,82900.0,1,165.8
ID3813,7,8,266.0,3653.0,0.2,100,2,26600.0,1,53.2
ID1255,7,8,772.0,2423.0,0.2,100,2,77200.0,1,154.4
ID7562,7,8,599.0,3246.0,0.2,100,2,59900.0,1,119.8
ID1143,7,8,547.0,2545.0,0.2,100,2,54700.0,1,109.4
ID7484,7,8,287.0,1534.0,0.2,100,2,28700.0,1,57.400000000000006
ID1866,7,8,449.0,1632.0,0.2,100,2,44900.0,1,89.80000000000001
ID7033,7,8,655.0,3590.0,0.2,100,2,65500.0,1,131.0
ID5884,7,8,662.0,3405.0,0.2,100,2,66200.0,1,132.4
ID9786,7,8,529.0,863.0,0.2,100,2,52900.0,1,105.8
ID5003,7,8,685.0,2524.0,0.2,100,2,68500.0,1,137.0
ID3435,7,8,890.0,3159.0,0.2,100,2,89000.0,1,178.0
ID7750,7,8,796.0,3205.0,0.2,100,2,79600.0,1,159.20000000000002
ID2897,7,8,842.0,3336.0,0.2,100,2,84200.0,1,168.4
ID4119,7,8,359.0,3858.0,0.2,100,2,35900.0,1,71.8
ID2978,7,8,347.0,3495.0,0.2,100,2,34700.0,1,69.4
ID6549,7,8,189.0,1141.0,0.2,100,2,18900.0,1,37.8
ID1210,7,8,222.0,3322.0,0.2,100,2,22200.0,1,44.400000000000006
ID8207,7,8,310.0,3539.0,0.2,100,2,31000.0,1,62.0
ID7203,7,9,827.0,5660.0,0.2,100,2,82700.0,1,165.4
ID1878,7,9,586.0,4138.0,0.2,100,2,58600.0,1,117.2
ID1740,7,9,282.0,5546.0,0.2,100,2,28200.0,1,56.400000000000006
ID4366,7,9,347.0,5134.0,0.2,100,2,34700.0,1,69.4
ID8358,7,9,780.0,4100.0,0.2,100,2,78000.0,1,156.0
ID4722,7,9,528.0,5593.0,0.2,100,2,52800.0,1,105.6
ID5579,7,9,635.0,4184.0,0.2,100,2,63500.0,1,127.0
ID3876,7,9,310.0,4063.0,0.2,100,2,31000.0,1,62.0
ID7275,7,9,497.0,3162.0,0.2,100,2,49700.0,1,99.4
ID3726,7,9,465.0,5537.0,0.2,100,2,46500.0,1,93.0
ID9528,7,9,551.0,5763.0,0.2,100,2,55100.0,1,110.2
ID2152,7,9,335.0,3226.0,0.2,100,2,33500.0,1,67.0
ID3656,7,9,382.0,4795.0,0.2,100,2,38200.0,1,76.4
ID4395,7,9,440.0,3719.0,0.2,100,2,44000.0,1,88.0
ID7405,7,9,1144.0,4797.0,0.2,100,2,114400.0,1,228.8
ID9945,7,9,802.0,3050.0,0.2,100,2,80200.0,1,160.4
ID6950,7,9,398.0,5765.0,0.2,100,2,39800.0,1,79.60000000000001
ID5199,7,9,824.0,4126.0,0.2,100,2,82400.0,1,164.8
ID5556,7,9,619.0,3439.0,0.2,100,2,61900.0,1,123.8
ID8920,7,9,1134.0,4936.0,0.2,100,2,113400.0,1,226.8
ID6352,7,9,105.0,4223.0,0.2,100,2,10500.0,1,21.0
ID2508,7,9,430.0,4266.0,0.2,100,2,43000.0,1,86.0
ID5561,7,9,941.0,4393.0,0.2,100,2,94100.0,1,188.2
ID6952,7,9,875.0,5690.0,0.2,100,2,87500.0,1,175.0
ID5295,7,9,411.0,4459.0,0.2,100,2,41100.0,1,82.2
ID8631,7,9,907.0,3610.0,0.2,100,2,90700.0,1,181.4
ID8493,7,9,173.0,3964.0,0.2,100,2,17300.0,1,34.6
ID2979,7,9,333.0,4136.0,0.2,100,2,33300.0,1,66.60000000000001
ID9941,7,9,572.0,4967.0,0.2,100,2,57200.0,1,114.4
ID1110,7,9,850.0,4051.0,0.2,100,2,85000.0,1,170.0
ID7864,7,9,1101.0,4359.0,0.2,100,2,110100.0,1,220.2
ID1734,7,9,1123.0,4648.0,0.2,100,2,112300.0,1,224.6
ID8228,7,9,685.0,5406.0,0.2,100,2,68500.0,1,137.0
ID3807,7,9,302.0,5632.0,0.2,100,2,30200.0,1,60.400000000000006
ID5879,7,9,337.0,4879.0,0.2,100,2,33700.0,1,67.4
ID2673,7,9,877.0,5685.0,0.2,100,2,87700.0,1,175.4
ID6055,7,9,617.0,4779.0,0.2,100,2,61700.0,1,123.4
ID3715,7,9,462.0,4303.0,0.2,100,2,46200.0,1,92.4
ID9780,7,9,438.0,3544.0,0.2,100,2,43800.0,1,87.60000000000001
ID6863,7,9,803.0,3606.0,0.2,100,2,80300.0,1,160.60000000000002
ID5591,7,9,688.0,3886.0,0.2,100,2,68800.0,1,137.6
ID9919,7,9,890.0,3210.0,0.2,100,2,89000.0,1,178.0
ID4975,7,9,797.0,4832.0,0.2,100,2,79700.0,1,159.4
ID3946,7,9,1087.0,4865.5,0.2,100,2,108700.0,1,217.4
ID3946,7,9,377.0,4865.5,0.2,100,2,37700.0,1,75.4
ID7416,7,9,1076.0,3642.0,0.2,100,2,107600.0,1,215.2
ID6026,7,9,710.0,4395.0,0.2,100,2,71000.0,1,142.0
ID7321,7,9,1039.0,5905.0,0.2,100,2,103900.0,1,207.8
ID3582,7,9,1191.0,5368.0,0.2,100,2,119100.0,1,238.2
ID4625,7,9,701.0,3445.0,0.2,100,2,70100.0,1,140.20000000000002
ID3447,7,9,278.0,5947.0,0.2,100,2,27800.0,1,55.6
ID4092,7,9,566.0,4738.0,0.2,100,2,56600.0,1,113.2
ID6025,7,9,376.0,5479.0,0.2,100,2,37600.0,1,75.2
ID9440,7,9,771.0,4859.0,0.2,100,2,77100.0,1,154.20000000000002
ID9440,7,9,454.0,4859.0,0.2,100,2,45400.0,1,90.8
ID8194,7,9,901.0,4995.0,0.2,100,2,90100.0,1,180.2
ID2846,7,9,285.0,3043.0,0.2,100,2,28500.0,1,57.0
ID4192,7,9,493.0,4090.0,0.2,100,2,49300.0,1,98.6
ID8119,7,9,452.0,3905.0,0.2,100,2,45200.0,1,90.4
ID9823,7,9,442.0,4843.0,0.2,100,2,44200.0,1,88.4
ID8893,7,9,166.0,3301.0,0.2,100,2,16600.0,1,33.2
ID5021,7,9,394.0,3470.0,0.2,100,2,39400.0,1,78.80000000000001
ID8735,7,9,903.0,3933.0,0.2,100,2,90300.0,1,180.6
ID7332,7,9,703.0,4799.0,0.2,100,2,70300.0,1,140.6
ID6292,7,9,200.0,4278.0,0.2,100,2,20000.0,1,40.0
ID7462,7,9,491.0,5121.0,0.2,100,2,49100.0,1,98.2
ID5250,7,9,930.0,5033.0,0.2,100,2,93000.0,1,186.0
ID1997,7,9,457.0,4496.0,0.2,100,2,45700.0,1,91.4
ID3097,7,9,402.0,3627.0,0.2,100,2,40200.0,1,80.4
ID2499,7,9,588.0,5676.0,0.2,100,2,58800.0,1,117.6
ID1234,7,9,345.0,3999.0,0.2,100,2,34500.0,1,69.0
ID1008,7,9,196.0,3387.0,0.2,100,2,19600.0,1,39.2
ID9716,7,9,993.0,4088.0,0.2,100,2,99300.0,1,198.6
ID8619,7,9,938.0,5740.0,0.2,100,2,93800.0,1,187.6
ID1097,7,9,552.0,4175.0,0.2,100,2,55200.0,1,110.4
ID2819,7,9,506.0,3351.0,0.2,100,2,50600.0,1,101.2
ID2819,7,9,597.0,3351.0,0.2,100,2,59700.0,1,119.4
ID2419,7,9,980.0,4881.0,0.2,100,2,98000.0,1,196.0
ID6094,7,9,1058.0,5661.0,0.2,100,2,105800.0,1,211.6
ID4003,7,9,572.0,3915.5,0.2,100,2,57200.0,1,114.4
ID1946,7,9,978.0,3563.0,0.2,100,2,97800.0,1,195.6
ID1818,7,9,1097.0,4003.0,0.2,100,2,109700.0,1,219.4
ID3425,7,9,1169.0,3893.0,0.2,100,2,116900.0,1,233.8
ID3688,7,9,644.0,4030.0,0.2,100,2,64400.0,1,128.8
ID9010,7,9,1108.0,3614.0,0.2,100,2,110800.0,1,221.6
ID2906,7,9,550.0,3767.0,0.2,100,2,55000.0,1,110.0
ID3083,7,9,618.0,3403.0,0.2,100,2,61800.0,1,123.6
ID4299,7,9,923.0,4009.0,0.2,100,2,92300.0,1,184.6
ID6039,7,9,1144.0,5118.0,0.2,100,2,114400.0,1,228.8
ID1635,7,9,794.0,3465.0,0.2,100,2,79400.0,1,158.8
ID1732,7,9,1123.0,4524.0,0.2,100,2,112300.0,1,224.6
ID7466,7,9,1038.0,5610.0,0.2,100,2,103800.0,1,207.6
ID6900,7,9,330.0,5355.0,0.2,100,2,33000.0,1,66.0
ID6900,7,9,825.0,5355.0,0.2,100,2,82500.0,1,165.0
ID2957,7,9,271.0,3605.0,0.2,100,2,27100.0,1,54.2
ID7687,7,9,476.0,5475.0,0.2,100,2,47600.0,1,95.2
ID2481,7,9,238.0,3727.0,0.2,100,2,23800.0,1,47.6
ID9979,7,9,321.0,4456.0,0.2,100,2,32100.0,1,64.2
ID9549,7,9,1148.0,3897.0,0.2,100,2,114800.0,1,229.6
ID7657,7,9,714.0,4286.0,0.2,100,2,71400.0,1,142.8
ID5859,7,9,628.0,4786.0,0.2,100,2,62800.0,1,125.6
ID5859,7,9,602.0,4786.0,0.2,100,2,60200.0,1,120.4
ID5152,7,9,705.0,4572.0,0.2,100,2,70500.0,1,141.0
ID6135,7,9,525.0,5069.0,0.2,100,2,52500.0,1,105.0
ID7260,7,9,971.0,4085.0,0.2,100,2,97100.0,1,194.2
ID4108,7,9,1056.0,4232.0,0.2,100,2,105600.0,1,211.2
ID2137,7,9,790.0,4843.0,0.2,100,2,79000.0,1,158.0
ID1520,7,9,547.0,4114.0,0.2,100,2,54700.0,1,109.4
ID3221,7,9,1192.0,5774.0,0.2,100,2,119200.0,1,238.4
ID4752,7,9,283.0,5700.0,0.2,100,2,28300.0,1,56.6
ID8286,7,9,514.0,3314.0,0.2,100,2,51400.0,1,102.8
ID9062,7,9,488.0,5775.0,0.2,100,2,48800.0,1,97.6
ID2655,7,9,698.0,5692.0,0.2,100,2,69800.0,1,139.6
ID1859,7,9,1013.0,4527.0,0.2,100,2,101300.0,1,202.6
ID3980,7,9,425.0,5216.0,0.2,100,2,42500.0,1,85.0
ID5797,7,9,344.0,5214.0,0.2,100,2,34400.0,1,68.8
ID6126,7,9,609.0,3959.0,0.2,100,2,60900.0,1,121.8
ID2716,7,9,948.0,3411.0,0.2,100,2,94800.0,1,189.6
ID6156,7,9,186.0,3147.0,0.2,100,2,18600.0,1,37.2
ID7050,7,9,1035.0,5378.0,0.2,100,2,103500.0,1,207.0
ID9331,7,9,698.0,5168.0,0.2,100,2,69800.0,1,139.6
ID8594,7,9,189.0,3416.0,0.2,100,2,18900.0,1,37.8
ID5134,7,9,888.0,5645.0,0.2,100,2,88800.0,1,177.60000000000002
ID8187,7,9,406.0,3666.0,0.2,100,2,40600.0,1,81.2
ID5643,7,9,128.0,3601.0,0.2,100,2,12800.0,1,25.6
ID7417,7,9,616.0,5533.0,0.2,100,2,61600.0,1,123.2
ID3420,7,9,221.0,5423.0,0.2,100,2,22100.0,1,44.2
ID2276,7,9,909.0,4868.0,0.2,100,2,90900.0,1,181.8
ID9185,7,9,1149.0,4537.0,0.2,100,2,114900.0,1,229.8
ID1696,7,9,279.0,3638.0,0.2,100,2,27900.0,1,55.8
ID8319,7,9,315.0,3709.0,0.2,100,2,31500.0,1,63.0
ID4365,7,9,981.0,3934.0,0.2,100,2,98100.0,1,196.2
ID7138,7,9,152.0,3587.0,0.2,100,2,15200.0,1,30.4
ID4734,7,9,548.0,5908.0,0.2,100,2,54800.0,1,109.6
ID1259,7,9,672.0,5698.0,0.2,100,2,67200.0,1,134.4
ID1150,7,9,197.0,4605.0,0.2,100,2,19700.0,1,39.400000000000006
ID9355,7,9,101.0,5453.0,0.2,100,2,10100.0,1,20.200000000000003
ID4920,7,9,1069.0,5777.0,0.2,100,2,106900.0,1,213.8
ID9971,7,9,406.0,3960.0,0.2,100,2,40600.0,1,81.2
ID7897,7,9,814.0,4780.0,0.2,100,2,81400.0,1,162.8
ID8025,7,9,1112.0,5194.0,0.2,100,2,111200.0,1,222.4
ID5340,7,9,726.0,4340.0,0.2,100,2,72600.0,1,145.20000000000002
ID8419,7,9,174.0,4679.0,0.2,100,2,17400.0,1,34.800000000000004
ID6628,7,9,1146.0,5885.5,0.2,100,2,114600.0,1,229.2
ID6628,7,9,559.0,5885.5,0.2,100,2,55900.0,1,111.8
ID6210,7,9,330.0,4591.0,0.2,100,2,33000.0,1,66.0
ID8996,7,9,110.0,4164.0,0.2,100,2,11000.0,1,22.0
ID2562,7,9,1163.0,5754.0,0.2,100,2,116300.0,1,232.6
ID2059,7,9,814.0,5832.0,0.2,100,2,81400.0,1,162.8
ID7681,7,9,698.0,4144.0,0.2,100,2,69800.0,1,139.6
ID9163,7,9,529.0,4632.0,0.2,100,2,52900.0,1,105.8
ID9131,7,9,566.0,3971.0,0.2,100,2,56600.0,1,113.2
ID6225,7,9,1092.0,5953.0,0.2,100,2,109200.0,1,218.4
ID5858,7,9,1056.0,3677.0,0.2,100,2,105600.0,1,211.2
ID2525,7,9,740.0,5871.0,0.2,100,2,74000.0,1,148.0
ID5499,7,9,1117.0,3800.0,0.2,100,2,111700.0,1,223.4
ID5606,7,9,789.0,4151.0,0.2,100,2,78900.0,1,157.8
ID3910,7,9,544.0,5142.0,0.2,100,2,54400.0,1,108.8
ID9710,7,9,636.0,5461.0,0.2,100,2,63600.0,1,127.2
ID6167,7,9,521.0,3600.0,0.2,100,2,52100.0,1,104.2
ID4109,7,9,820.0,3527.0,0.2,100,2,82000.0,1,164.0
ID3331,7,9,1028.0,3913.0,0.2,100,2,102800.0,1,205.6
ID8071,7,9,218.0,645.0,0.2,100,2,21800.0,1,43.6
ID5229,7,9,447.0,1367.0,0.2,100,2,44700.0,1,89.4
ID2378,7,9,259.0,1991.0,0.2,100,2,25900.0,1,51.8
ID1329,7,9,314.0,1774.0,0.2,100,2,31400.0,1,62.8
ID1860,7,9,691.0,481.0,0.2,100,2,69100.0,1,138.20000000000002
ID4394,7,9,507.0,123.0,0.2,100,2,50700.0,1,101.4
ID9347,7,9,511.0,505.0,0.2,100,2,51100.0,1,102.2
ID4281,7,9,245.0,349.0,0.2,100,2,24500.0,1,49.0
ID5099,7,9,327.0,1517.0,0.2,100,2,32700.0,1,65.4
ID2180,7,9,326.0,1766.0,0.2,100,2,32600.0,1,65.2
ID5825,7,9,75.0,1894.0,0.2,100,2,7500.0,1,15.0
ID5889,7,9,527.0,465.0,0.2,100,2,52700.0,1,105.4
ID3214,7,9,297.0,1553.0,0.2,100,2,29700.0,1,59.400000000000006
ID5436,7,9,150.0,1309.0,0.2,100,2,15000.0,1,30.0
ID8133,7,9,592.0,528.0,0.2,100,2,59200.0,1,118.4
ID4976,7,9,335.0,670.0,0.2,100,2,33500.0,1,67.0
ID1072,7,9,134.0,1721.0,0.2,100,2,13400.0,1,26.8
ID4214,7,9,379.0,864.0,0.2,100,2,37900.0,1,75.8
ID8292,7,9,174.0,1130.0,0.2,100,2,17400.0,1,34.800000000000004
ID6573,7,9,407.0,1043.0,0.2,100,2,40700.0,1,81.4
ID9449,7,9,195.0,1795.0,0.2,100,2,19500.0,1,39.0
ID8354,7,9,259.0,542.0,0.2,100,2,25900.0,1,51.8
ID6408,7,9,634.0,509.0,0.2,100,2,63400.0,1,126.8
ID7472,7,9,447.0,264.0,0.2,100,2,44700.0,1,89.4
ID1893,7,9,77.0,1583.0,0.2,100,2,7700.0,1,15.4
ID4779,7,9,63.0,632.0,0.2,100,2,6300.0,1,12.6
ID9777,7,9,199.0,151.0,0.2,100,2,19900.0,1,39.8
ID6542,7,9,187.0,955.0,0.2,100,2,18700.0,1,37.4
ID8443,7,9,104.0,655.0,0.2,100,2,10400.0,1,20.8
ID9903,7,9,326.0,1272.0,0.2,100,2,32600.0,1,65.2
ID8060,7,9,605.0,394.0,0.2,100,2,60500.0,1,121.0
ID2054,7,9,68.0,1155.0,0.2,100,2,6800.0,1,13.6
ID4026,7,9,234.0,306.0,0.2,100,2,23400.0,1,46.8
ID8142,7,9,90.0,886.0,0.2,100,2,9000.0,1,18.0
ID6823,7,9,328.0,699.0,0.2,100,2,32800.0,1,65.60000000000001
ID4883,7,9,411.0,763.0,0.2,100,2,41100.0,1,82.2
ID1494,7,9,70.0,152.0,0.2,100,2,7000.0,1,14.0
ID2283,7,9,414.0,125.0,0.2,100,2,41400.0,1,82.80000000000001
ID5158,7,9,121.0,727.0,0.2,100,2,12100.0,1,24.200000000000003
ID3310,7,9,504.0,521.0,0.2,100,2,50400.0,1,100.8
ID6379,7,9,399.0,1601.0,0.2,100,2,39900.0,1,79.80000000000001
ID4367,7,9,279.0,895.0,0.2,100,2,27900.0,1,55.8
ID6708,7,9,544.0,3102.0,0.2,100,2,54400.0,1,108.8
ID6708,7,9,253.0,3102.0,0.2,100,2,25300.0,1,50.6
ID3127,7,9,278.0,2342.5,0.2,100,2,27800.0,1,55.6
ID3127,7,9,1031.0,2342.5,0.2,100,2,103100.0,1,206.2
ID6038,7,9,126.0,396.0,0.2,100,2,12600.0,1,25.200000000000003
ID7277,7,9,401.0,788.0,0.2,100,2,40100.0,1,80.2
ID4005,7,9,663.0,1996.0,0.2,100,2,66300.0,1,132.6
ID7383,7,9,686.0,556.0,0.2,100,2,68600.0,1,137.20000000000002
ID1902,7,9,307.0,1388.0,0.2,100,2,30700.0,1,61.400000000000006
ID2944,7,9,566.0,1237.0,0.2,100,2,56600.0,1,113.2
ID8405,7,9,472.0,852.0,0.2,100,2,47200.0,1,94.4
ID5868,7,9,605.0,1683.0,0.2,100,2,60500.0,1,121.0
ID8213,7,9,172.0,1149.0,0.2,100,2,17200.0,1,34.4
ID6526,7,9,526.0,854.0,0.2,100,2,52600.0,1,105.2
ID7994,7,9,579.0,1524.0,0.2,100,2,57900.0,1,115.8
ID4323,7,9,366.0,614.0,0.2,100,2,36600.0,1,73.2
ID8399,7,9,413.0,268.0,0.2,100,2,41300.0,1,82.60000000000001
ID1763,7,9,199.0,329.0,0.2,100,2,19900.0,1,39.8
ID4434,7,9,399.0,471.0,0.2,100,2,39900.0,1,79.80000000000001
ID6214,7,9,930.0,2830.0,0.2,100,2,93000.0,1,186.0
ID5518,7,9,698.0,1589.0,0.2,100,2,69800.0,1,139.6
ID6660,7,9,285.0,1235.0,0.2,100,2,28500.0,1,57.0
ID5563,7,9,631.0,1594.0,0.2,100,2,63100.0,1,126.2
ID5563,7,9,448.0,1594.0,0.2,100,2,44800.0,1,89.60000000000001
ID5971,7,9,110.0,1148.0,0.2,100,2,11000.0,1,22.0
ID9609,7,9,74.0,1162.0,0.2,100,2,7400.0,1,14.8
ID8654,7,9,596.0,287.0,0.2,100,2,59600.0,1,119.2
ID6611,7,9,151.0,503.0,0.2,100,2,15100.0,1,30.200000000000003
ID7422,7,9,183.0,1643.5,0.2,100,2,18300.0,1,36.6
ID7422,7,9,560.0,1643.5,0.2,100,2,56000.0,1,112.0
ID5306,7,9,556.0,433.0,0.2,100,2,55600.0,1,111.2
ID2198,7,9,326.0,1013.0,0.2,100,2,32600.0,1,65.2
ID7212,7,9,342.0,1554.0,0.2,100,2,34200.0,1,68.4
ID3797,7,9,133.0,993.0,0.2,100,2,13300.0,1,26.6
ID6289,7,9,383.0,1838.0,0.2,100,2,38300.0,1,76.60000000000001
ID4520,7,9,105.0,5736.0,0.2,100,2,10500.0,1,21.0
ID6574,7,9,614.0,6210.0,0.2,100,2,61400.0,1,122.8
ID4015,7,9,725.0,7786.5,0.2,100,2,72500.0,1,145.0
ID4015,7,9,696.0,7786.5,0.2,100,2,69600.0,1,139.20000000000002
ID1485,7,9,197.0,7009.0,0.2,100,2,19700.0,1,39.400000000000006
ID3741,7,9,543.0,4349.0,0.2,100,2,54300.0,1,108.6
ID9672,7,9,131.0,7565.5,0.2,100,2,13100.0,1,26.200000000000003
ID1750,7,9,213.0,4920.5,0.2,100,2,21300.0,1,42.6
ID1543,7,9,887.0,4363.0,0.2,100,2,88700.0,1,177.4
ID3549,7,9,1435.0,7061.5,0.2,100,2,143500.0,1,287.0
ID9841,7,9,620.0,1378.5,0.2,100,2,62000.0,1,124.0
ID9465,7,9,751.0,4116.5,0.2,100,2,75100.0,1,150.20000000000002
ID2077,7,9,658.0,6561.0,0.2,100,2,65800.0,1,131.6
ID9980,7,9,752.0,5891.5,0.2,100,2,75200.0,1,150.4
ID4158,7,9,1100.0,7058.0,0.2,100,2,110000.0,1,220.0
ID6886,7,9,332.0,8650.0,0.2,100,2,33200.0,1,66.4
ID3871,7,9,1375.0,8529.0,0.2,100,2,137500.0,1,275.0
ID1808,7,9,1489.0,8895.0,0.2,100,2,148900.0,1,297.8
ID3376,7,9,1398.0,7751.0,0.2,100,2,139800.0,1,279.6
ID3551,7,9,303.0,9912.0,0.2,100,2,30300.0,1,60.6
ID5770,7,9,1192.0,6192.0,0.2,100,2,119200.0,1,238.4
ID1443,7,9,851.0,7264.0,0.2,100,2,85100.0,1,170.20000000000002
ID6976,7,9,897.0,7091.0,0.2,100,2,89700.0,1,179.4
ID9335,7,9,298.0,5178.0,0.2,100,2,29800.0,1,59.6
ID8750,7,9,287.0,6993.0,0.2,100,2,28700.0,1,57.400000000000006
ID6089,7,9,405.0,5234.0,0.2,100,2,40500.0,1,81.0
ID5178,7,9,143.0,6889.0,0.2,100,2,14300.0,1,28.6
ID2112,7,9,935.0,6875.0,0.2,100,2,93500.0,1,187.0
ID8167,7,9,1311.0,4202.0,0.2,100,2,131100.0,1,262.2
ID3236,7,9,1005.0,6626.0,0.2,100,2,100500.0,1,201.0
ID7167,7,9,1049.0,9832.0,0.2,100,2,104900.0,1,209.8
ID7392,7,9,880.0,3432.0,0.2,100,2,88000.0,1,176.0
ID6385,7,9,461.0,8999.0,0.2,100,2,46100.0,1,92.2
ID7769,7,9,406.0,8495.0,0.2,100,2,40600.0,1,81.2
ID6558,7,9,709.0,7864.0,0.2,100,2,70900.0,1,141.8
ID2861,7,9,1399.0,3331.0,0.2,100,2,139900.0,1,279.8
ID3024,7,9,1423.0,3494.0,0.2,100,2,142300.0,1,284.6
ID9229,7,9,1336.0,4031.0,0.2,100,2,133600.0,1,267.2
ID2729,7,9,1356.0,9199.0,0.2,100,2,135600.0,1,271.2
ID9585,7,9,178.0,5795.0,0.2,100,2,17800.0,1,35.6
ID7380,7,9,581.0,3159.0,0.2,100,2,58100.0,1,116.2
ID9973,7,9,857.0,4038.0,0.2,100,2,85700.0,1,171.4
ID5062,7,9,525.0,9884.0,0.2,100,2,52500.0,1,105.0
ID7881,7,9,1373.0,3187.0,0.2,100,2,137300.0,1,274.6
ID8909,7,9,1208.0,5419.0,0.2,100,2,120800.0,1,241.6
ID6805,7,9,1045.0,4434.0,0.2,100,2,104500.0,1,209.0
ID7381,7,9,929.0,9104.0,0.2,100,2,92900.0,1,185.8
