Outlet_ID,product_type,Month,total_sales,no_units,total_volume,area(sqft)
ID5579,1,2,1057320.0,10513.0,2102.6,4184.0
ID5579,1,3,1100130.0,10976.0,2195.2,4184.0
ID5591,1,1,959630.0,9522.0,1904.4,3886.0
ID5591,1,2,1348230.0,13418.0,2683.6,3886.0
ID5591,1,3,1035030.0,10339.0,2067.8,3886.0
ID5606,1,1,1205440.0,12180.0,2436.0,4151.0
ID5606,1,2,1174370.0,11934.0,2386.8,4151.0
ID5606,1,3,1016960.0,10042.0,2008.4,4151.0
ID5618,0,1,2116050.0,1908.0,1908.0,3061.0
ID5618,0,2,2544050.0,2278.0,2278.0,3061.0
ID5618,0,3,2747750.0,2455.0,2455.0,3061.0
ID5627,0,1,3548200.0,3186.0,3186.0,6072.0
ID5627,0,2,3246100.0,2958.0,2958.0,6072.0
ID5627,0,3,2876650.0,2579.0,2579.0,6072.0
ID5627,1,1,1701530.0,17111.0,3422.2000000000003,6072.0
ID5627,1,2,1627550.0,16213.0,3242.6,6072.0
ID5627,1,3,1808240.0,18141.0,3628.2000000000003,6072.0
ID5641,0,1,3646000.0,3293.0,3293.0,3519.0
ID5641,0,2,3000500.0,2702.0,2702.0,3519.0
ID5641,0,3,3395300.0,3074.0,3074.0,3519.0
ID5641,1,1,1586650.0,15841.0,3168.2,3519.0
ID5641,1,2,1733820.0,17209.0,3441.8,3519.0
ID5641,1,3,1488340.0,15100.0,3020.0,3519.0
ID5642,0,1,896050.0,808.0,808.0,3766.0
ID5642,0,2,1023150.0,930.0,930.0,3766.0
ID5642,0,3,1371300.0,1234.0,1234.0,3766.0
ID5642,1,1,1165790.0,11759.0,2351.8,3766.0
ID5642,1,2,873700.0,8768.0,1753.6000000000001,3766.0
ID5642,1,3,563290.0,5478.0,1095.6000000000001,3766.0
ID5643,1,1,1370330.0,13808.0,2761.6,3601.0
ID5643,1,2,855050.0,8681.0,1736.2,3601.0
ID5643,1,3,1284980.0,12843.0,2568.6,3601.0
ID5646,0,1,2725200.0,2452.0,2452.0,6920.0
ID5646,0,2,3070300.0,2805.0,2805.0,6920.0
ID5646,0,3,3066450.0,2756.0,2756.0,6920.0
ID5646,1,1,1348820.0,13481.0,2696.2,6920.0
ID5646,1,2,1253750.0,12469.0,2493.8,6920.0
ID5646,1,3,2010060.0,19899.0,3979.8,6920.0
ID5654,0,1,2648250.0,2367.0,2367.0,2868.0
ID5654,0,2,2786850.0,2500.0,2500.0,2868.0
ID5654,0,3,2321500.0,2080.0,2080.0,2868.0
ID5655,0,1,2455350.0,2220.0,2220.0,1413.0
ID5655,0,2,2363400.0,2111.0,2111.0,1413.0
ID5655,0,3,2191600.0,1977.0,1977.0,1413.0
ID5662,0,1,3358800.0,2979.0,2979.0,8392.0
ID5662,0,2,3113350.0,2753.0,2753.0,8392.0
ID5662,0,3,4174300.0,3772.0,3772.0,8392.0
ID5662,1,1,1466840.0,14863.0,2972.6,8392.0
ID5662,1,2,1450560.0,14584.0,2916.8,8392.0
ID5662,1,3,1442560.0,14258.0,2851.6,8392.0
ID5677,0,1,2053700.0,1865.0,1865.0,5797.0
ID5677,0,2,2603200.0,2344.0,2344.0,5797.0
ID5677,0,3,2790650.0,2513.0,2513.0,5797.0
ID5679,0,1,2289300.0,2064.0,2064.0,7000.0
ID5679,0,2,2809950.0,2508.0,2508.0,7000.0
ID5679,0,3,2794850.0,2514.0,2514.0,7000.0
ID5712,0,1,956650.0,878.0,878.0,2889.0
ID5712,0,2,1206500.0,1087.0,1087.0,2889.0
ID5712,0,3,1186350.0,1069.0,1069.0,2889.0
ID5712,1,1,788680.0,7795.0,1559.0,2889.0
ID5712,1,2,705590.0,7101.0,1420.2,2889.0
ID5712,1,3,788190.0,7778.0,1555.6000000000001,2889.0
ID5720,0,1,1093750.0,990.0,990.0,2982.0
ID5720,0,2,1360750.0,1222.0,1222.0,2982.0
ID5720,0,3,1352550.0,1211.0,1211.0,2982.0
ID5726,0,1,1109050.0,987.0,987.0,2055.0
ID5726,0,2,1318650.0,1184.0,1184.0,2055.0
ID5726,0,3,1266300.0,1129.0,1129.0,2055.0
ID5728,0,1,3534850.0,3173.0,3173.0,9369.0
ID5728,0,2,2656450.0,2379.0,2379.0,9369.0
ID5728,0,3,3271200.0,2941.0,2941.0,9369.0
ID5728,1,1,1621340.0,16265.0,3253.0,9369.0
ID5728,1,2,1577230.0,15897.0,3179.4,9369.0
ID5728,1,3,1288890.0,12641.0,2528.2,9369.0
ID5758,0,1,3689100.0,3302.0,3302.0,9310.0
ID5758,0,2,3117700.0,2863.0,2863.0,9310.0
ID5758,0,3,3144200.0,2828.0,2828.0,9310.0
ID5758,1,1,1674980.0,16729.0,3345.8,9310.0
ID5758,1,2,1199650.0,11857.0,2371.4,9310.0
ID5758,1,3,1135410.0,11491.0,2298.2000000000003,9310.0
ID5770,0,1,2630950.0,2310.0,2310.0,6192.0
ID5770,0,2,3362150.0,3031.0,3031.0,6192.0
ID5770,0,3,3254050.0,2958.0,2958.0,6192.0
ID5770,1,1,1350240.0,13627.0,2725.4,6192.0
ID5770,1,2,1667470.0,16850.0,3370.0,6192.0
ID5770,1,3,1294780.0,12939.0,2587.8,6192.0
ID5772,0,1,2439800.0,2208.0,2208.0,5026.0
ID5772,0,2,2220000.0,2011.0,2011.0,5026.0
ID5772,0,3,1646150.0,1467.0,1467.0,5026.0
ID5781,0,1,1475250.0,1331.0,1331.0,3871.0
ID5781,0,2,948100.0,862.0,862.0,3871.0
ID5781,0,3,1067600.0,956.0,956.0,3871.0
ID5792,0,1,1084650.0,972.0,972.0,776.0
ID5792,0,2,1172200.0,1062.0,1062.0,776.0
ID5792,0,3,1143500.0,1027.0,1027.0,776.0
ID5792,1,1,702940.0,6881.0,1376.2,776.0
ID5792,1,2,751340.0,7447.0,1489.4,776.0
ID5792,1,3,907070.0,8935.0,1787.0,776.0
ID5797,1,1,1248050.0,12503.0,2500.6,5214.0
ID5797,1,2,1218270.0,12113.0,2422.6,5214.0
ID5797,1,3,1188260.0,11835.0,2367.0,5214.0
ID5799,0,1,2815050.0,2532.0,2532.0,2956.0
ID5799,0,2,2649800.0,2388.0,2388.0,2956.0
ID5799,0,3,2410950.0,2162.0,2162.0,2956.0
ID5825,1,1,532570.0,5334.0,1066.8,1894.0
ID5825,1,2,532480.0,5312.0,1062.4,1894.0
ID5825,1,3,654590.0,6472.0,1294.4,1894.0
ID5839,0,1,4080050.0,3650.0,3650.0,9051.0
ID5839,0,2,3062850.0,2737.0,2737.0,9051.0
ID5839,0,3,3240550.0,2941.0,2941.0,9051.0
ID5839,1,1,1350900.0,13641.0,2728.2,9051.0
ID5839,1,2,1504060.0,15143.0,3028.6000000000004,9051.0
ID5839,1,3,1413050.0,14281.0,2856.2,9051.0
ID5840,0,1,1249000.0,1134.0,1134.0,4054.0
ID5840,0,2,1296300.0,1169.0,1169.0,4054.0
ID5840,0,3,1226800.0,1098.0,1098.0,4054.0
ID5842,0,1,1134450.0,1025.0,1025.0,1908.0
ID5842,0,2,1126450.0,1005.0,1005.0,1908.0
ID5842,0,3,1145850.0,1022.0,1022.0,1908.0
ID5842,1,1,747650.0,7571.0,1514.2,1908.0
ID5842,1,2,717130.0,7114.0,1422.8,1908.0
ID5842,1,3,894640.0,8937.0,1787.4,1908.0
ID5858,1,1,1105570.0,11078.0,2215.6,3677.0
ID5858,1,2,938850.0,9470.0,1894.0,3677.0
ID5858,1,3,1230370.0,12235.0,2447.0,3677.0
ID5859,1,1,2587940.0,25766.0,5153.2,4786.0
ID5859,1,2,2913070.0,29019.0,5803.8,4786.0
ID5859,1,3,2331660.0,23308.0,4661.6,4786.0
ID5867,0,1,1038850.0,934.0,934.0,3264.0
ID5867,0,2,1148850.0,1037.0,1037.0,3264.0
ID5867,0,3,1193250.0,1080.0,1080.0,3264.0
ID5867,1,1,863040.0,8673.0,1734.6000000000001,3264.0
ID5867,1,2,692450.0,6849.0,1369.8,3264.0
ID5867,1,3,863120.0,8559.0,1711.8,3264.0
ID5868,1,1,810770.0,8080.0,1616.0,1683.0
ID5868,1,2,611420.0,6039.0,1207.8,1683.0
ID5868,1,3,698900.0,6949.0,1389.8,1683.0
ID5879,1,1,988210.0,9827.0,1965.4,4879.0
ID5879,1,2,1406810.0,14193.0,2838.6,4879.0
ID5879,1,3,1264540.0,12628.0,2525.6,4879.0
ID5884,0,1,1196650.0,1081.0,1081.0,3405.0
ID5884,0,2,971900.0,882.0,882.0,3405.0
ID5884,0,3,1354050.0,1223.0,1223.0,3405.0
ID5884,1,1,711010.0,7118.0,1423.6000000000001,3405.0
ID5884,1,2,952450.0,9609.0,1921.8,3405.0
ID5884,1,3,1084680.0,10878.0,2175.6000000000004,3405.0
ID5889,1,1,666260.0,6694.0,1338.8,465.0
ID5889,1,2,721730.0,7227.0,1445.4,465.0
ID5889,1,3,671150.0,6592.0,1318.4,465.0
ID5899,0,1,3058950.0,2733.0,2733.0,5384.0
ID5899,0,2,3318100.0,3038.0,3038.0,5384.0
ID5899,0,3,3331900.0,2963.0,2963.0,5384.0
ID5899,1,1,1645920.0,16228.0,3245.6,5384.0
ID5899,1,2,1685220.0,16836.0,3367.2,5384.0
ID5899,1,3,1411680.0,14028.0,2805.6,5384.0
ID5913,0,1,3530950.0,3188.0,3188.0,6651.0
ID5913,0,2,4641700.0,4197.0,4197.0,6651.0
ID5913,0,3,4379250.0,3947.0,3947.0,6651.0
ID5913,1,1,2297360.0,22875.0,4575.0,6651.0
ID5913,1,2,2370850.0,23693.0,4738.6,6651.0
ID5913,1,3,2204060.0,21961.0,4392.2,6651.0
ID5926,0,1,1051100.0,954.0,954.0,1016.0
ID5926,0,2,1110150.0,1005.0,1005.0,1016.0
ID5926,0,3,1138750.0,1038.0,1038.0,1016.0
ID5926,1,1,714410.0,7144.0,1428.8000000000002,1016.0
ID5926,1,2,748340.0,7392.0,1478.4,1016.0
ID5926,1,3,626660.0,6239.0,1247.8,1016.0
ID5934,0,1,1256950.0,1128.0,1128.0,1769.0
ID5934,0,2,1190550.0,1067.0,1067.0,1769.0
ID5934,0,3,1188650.0,1065.0,1065.0,1769.0
ID5934,1,1,857710.0,8647.0,1729.4,1769.0
ID5934,1,2,856860.0,8530.0,1706.0,1769.0
ID5934,1,3,955270.0,9521.0,1904.2,1769.0
ID5939,0,1,2641400.0,2378.0,2378.0,3958.0
ID5939,0,2,2862950.0,2588.0,2588.0,3958.0
ID5939,0,3,2279600.0,2054.0,2054.0,3958.0
ID5942,0,1,1057100.0,952.0,952.0,3442.0
ID5942,0,2,1281700.0,1156.0,1156.0,3442.0
ID5942,0,3,1162600.0,1039.0,1039.0,3442.0
ID5959,0,1,1257600.0,1135.0,1135.0,2254.0
ID5959,0,2,1170700.0,1056.0,1056.0,2254.0
ID5959,0,3,1159700.0,1040.0,1040.0,2254.0
ID5959,1,1,813310.0,8198.0,1639.6,2254.0
ID5959,1,2,848190.0,8439.0,1687.8000000000002,2254.0
ID5959,1,3,686520.0,6826.0,1365.2,2254.0
ID5967,0,1,1252050.0,1127.0,1127.0,3675.0
ID5967,0,2,1179950.0,1048.0,1048.0,3675.0
ID5967,0,3,1083000.0,984.0,984.0,3675.0
ID5967,1,1,691760.0,6948.0,1389.6000000000001,3675.0
ID5967,1,2,890940.0,8933.0,1786.6000000000001,3675.0
ID5967,1,3,754940.0,7491.0,1498.2,3675.0
ID5971,1,1,785420.0,7873.0,1574.6000000000001,1148.0
ID5971,1,2,853870.0,8576.0,1715.2,1148.0
ID5971,1,3,522170.0,5209.0,1041.8,1148.0
ID5979,0,1,4156700.0,3739.0,3739.0,6987.0
ID5979,0,2,3680950.0,3319.0,3319.0,6987.0
ID5979,0,3,2772600.0,2494.0,2494.0,6987.0
ID5979,1,1,1521670.0,15306.0,3061.2000000000003,6987.0
ID5979,1,2,1366740.0,13749.0,2749.8,6987.0
ID5979,1,3,1205920.0,11880.0,2376.0,6987.0
ID5985,0,1,1248050.0,1110.0,1110.0,4672.0
ID5985,0,2,1209450.0,1074.0,1074.0,4672.0
ID5985,0,3,1072000.0,976.0,976.0,4672.0
ID6020,0,1,1264900.0,1139.0,1139.0,2667.0
ID6020,0,2,1090400.0,983.0,983.0,2667.0
ID6020,0,3,1027950.0,921.0,921.0,2667.0
ID6020,1,1,897330.0,8998.0,1799.6000000000001,2667.0
ID6020,1,2,977060.0,9755.0,1951.0,2667.0
ID6020,1,3,753720.0,7530.0,1506.0,2667.0
ID6025,1,1,1109030.0,10872.0,2174.4,5479.0
ID6025,1,2,1187820.0,11920.0,2384.0,5479.0
ID6025,1,3,1235750.0,12441.0,2488.2000000000003,5479.0
ID6026,1,1,1306940.0,12996.0,2599.2000000000003,4395.0
ID6026,1,2,1165630.0,11635.0,2327.0,4395.0
ID6026,1,3,1192660.0,12034.0,2406.8,4395.0
ID6031,0,1,3478000.0,3113.0,3113.0,4802.0
ID6031,0,2,3302350.0,3015.0,3015.0,4802.0
ID6031,0,3,3246900.0,2902.0,2902.0,4802.0
ID6031,1,1,1627700.0,16311.0,3262.2,4802.0
ID6031,1,2,1455890.0,14497.0,2899.4,4802.0
ID6031,1,3,1212700.0,12113.0,2422.6,4802.0
ID6037,0,1,1242900.0,1122.0,1122.0,3310.0
ID6037,0,2,1174600.0,1055.0,1055.0,3310.0
ID6037,0,3,1328850.0,1205.0,1205.0,3310.0
ID6038,1,1,614220.0,6213.0,1242.6000000000001,396.0
ID6038,1,2,661760.0,6748.0,1349.6000000000001,396.0
ID6038,1,3,625470.0,6349.0,1269.8,396.0
ID6039,1,1,1056980.0,10568.0,2113.6,5118.0
ID6039,1,2,1275720.0,12731.0,2546.2000000000003,5118.0
ID6039,1,3,1129970.0,11233.0,2246.6,5118.0
ID6046,0,1,2852650.0,2540.0,2540.0,4654.0
ID6046,0,2,2941650.0,2651.0,2651.0,4654.0
ID6046,0,3,3242000.0,2939.0,2939.0,4654.0
ID6046,1,1,1435090.0,14434.0,2886.8,4654.0
ID6046,1,2,1821390.0,18227.0,3645.4,4654.0
ID6046,1,3,1279800.0,12623.0,2524.6,4654.0
ID6052,0,1,1094600.0,988.0,988.0,922.0
ID6052,0,2,1172500.0,1051.0,1051.0,922.0
ID6052,0,3,1112900.0,1009.0,1009.0,922.0
ID6052,1,1,970770.0,9789.0,1957.8000000000002,922.0
ID6052,1,2,805800.0,8018.0,1603.6,922.0
ID6052,1,3,996950.0,9878.0,1975.6000000000001,922.0
ID6055,1,1,2025970.0,20215.0,4043.0,4779.0
ID6055,1,2,2165550.0,21806.0,4361.2,4779.0
ID6055,1,3,2296950.0,22927.0,4585.4,4779.0
ID6078,0,1,3943300.0,3562.0,3562.0,3611.0
ID6078,0,2,3228250.0,2951.0,2951.0,3611.0
ID6078,0,3,3321400.0,2971.0,2971.0,3611.0
ID6078,1,1,1292010.0,12945.0,2589.0,3611.0
ID6078,1,2,1756300.0,17404.0,3480.8,3611.0
ID6078,1,3,1407020.0,13988.0,2797.6,3611.0
ID6080,0,1,2628050.0,2380.0,2380.0,9023.0
ID6080,0,2,2654050.0,2375.0,2375.0,9023.0
ID6080,0,3,2706200.0,2451.0,2451.0,9023.0
ID6089,0,1,3499850.0,3189.0,3189.0,5234.0
ID6089,0,2,2940050.0,2658.0,2658.0,5234.0
ID6089,0,3,4024300.0,3623.0,3623.0,5234.0
ID6089,1,1,1757690.0,17405.0,3481.0,5234.0
ID6089,1,2,1288510.0,12861.0,2572.2,5234.0
ID6089,1,3,1349780.0,13647.0,2729.4,5234.0
ID6094,1,1,933510.0,9448.0,1889.6000000000001,5661.0
ID6094,1,2,1069010.0,10675.0,2135.0,5661.0
ID6094,1,3,1235130.0,12295.0,2459.0,5661.0
ID6103,0,1,1053900.0,962.0,962.0,657.0
ID6103,0,2,1334450.0,1208.0,1208.0,657.0
ID6103,0,3,916650.0,838.0,838.0,657.0
ID6105,1,1,1016440.0,10279.0,2055.8,5595.0
ID6105,1,2,1324130.0,13440.0,2688.0,5595.0
ID6105,1,3,1196520.0,12009.0,2401.8,5595.0
ID6126,1,1,1179680.0,11773.0,2354.6,3959.0
ID6126,1,2,1169240.0,11634.0,2326.8,3959.0
ID6126,1,3,1235040.0,12366.0,2473.2,3959.0
ID6135,1,1,1211690.0,12057.0,2411.4,5069.0
ID6135,1,2,1039980.0,10423.0,2084.6,5069.0
ID6135,1,3,1292080.0,12846.0,2569.2000000000003,5069.0
ID6137,0,1,1231250.0,1106.0,1106.0,3970.0
ID6137,0,2,1195000.0,1073.0,1073.0,3970.0
ID6137,0,3,1172950.0,1057.0,1057.0,3970.0
ID6137,1,1,623910.0,6300.0,1260.0,3970.0
ID6137,1,2,678060.0,6949.0,1389.8,3970.0
ID6137,1,3,769630.0,7727.0,1545.4,3970.0
ID6149,0,1,1258200.0,1133.0,1133.0,2521.0
ID6149,0,2,1047900.0,943.0,943.0,2521.0
ID6149,0,3,1172500.0,1058.0,1058.0,2521.0
ID6149,1,1,885550.0,8896.0,1779.2,2521.0
ID6149,1,2,943040.0,9365.0,1873.0,2521.0
ID6149,1,3,831900.0,8233.0,1646.6000000000001,2521.0
ID6156,1,1,1108840.0,11118.0,2223.6,3147.0
ID6156,1,2,1007140.0,10260.0,2052.0,3147.0
ID6156,1,3,1167180.0,11681.0,2336.2,3147.0
ID6161,0,1,1042750.0,947.0,947.0,2380.0
ID6161,0,2,1108100.0,997.0,997.0,2380.0
ID6161,0,3,1128100.0,1016.0,1016.0,2380.0
ID6161,1,1,716070.0,7281.0,1456.2,2380.0
ID6161,1,2,816900.0,8194.0,1638.8000000000002,2380.0
ID6161,1,3,855710.0,8606.0,1721.2,2380.0
ID6162,0,1,1127950.0,1018.0,1018.0,1275.0
ID6162,0,2,1363750.0,1231.0,1231.0,1275.0
ID6162,0,3,1134900.0,1022.0,1022.0,1275.0
ID6162,1,1,849990.0,8494.0,1698.8,1275.0
ID6162,1,2,693560.0,7070.0,1414.0,1275.0
ID6162,1,3,935320.0,9454.0,1890.8000000000002,1275.0
ID6166,1,1,844680.0,8344.0,1668.8,3639.0
ID6166,1,2,1195460.0,11959.0,2391.8,3639.0
ID6166,1,3,1237200.0,12561.0,2512.2,3639.0
ID6167,1,1,1195490.0,11790.0,2358.0,3600.0
ID6167,1,2,926390.0,9221.0,1844.2,3600.0
ID6167,1,3,1115430.0,10974.0,2194.8,3600.0
ID6201,0,1,1146100.0,1029.0,1029.0,694.0
ID6201,0,2,1234300.0,1115.0,1115.0,694.0
ID6201,0,3,1179750.0,1059.0,1059.0,694.0
ID6201,1,1,872480.0,8689.0,1737.8,694.0
ID6201,1,2,610950.0,6097.0,1219.4,694.0
ID6201,1,3,1004870.0,9939.0,1987.8000000000002,694.0
ID6210,1,1,1232500.0,12395.0,2479.0,4591.0
ID6210,1,2,887740.0,8784.0,1756.8,4591.0
ID6210,1,3,1160470.0,11526.0,2305.2,4591.0
ID6214,0,1,3450850.0,3132.0,3132.0,2830.0
ID6214,0,2,3337750.0,3023.0,3023.0,2830.0
ID6214,0,3,3302850.0,2988.0,2988.0,2830.0
ID6214,1,1,2084940.0,20900.0,4180.0,2830.0
ID6214,1,2,2173590.0,21780.0,4356.0,2830.0
ID6214,1,3,2322120.0,23365.0,4673.0,2830.0
ID6225,1,1,966040.0,9559.0,1911.8000000000002,5953.0
ID6225,1,2,1302550.0,13134.0,2626.8,5953.0
ID6225,1,3,1019240.0,10173.0,2034.6000000000001,5953.0
ID6226,0,1,3862600.0,3500.0,3500.0,6786.0
ID6226,0,2,2321300.0,2132.0,2132.0,6786.0
ID6226,0,3,3206300.0,2882.0,2882.0,6786.0
ID6226,1,1,1333220.0,13226.0,2645.2000000000003,6786.0
ID6226,1,2,1535050.0,15347.0,3069.4,6786.0
ID6226,1,3,1407110.0,13976.0,2795.2000000000003,6786.0
ID6228,0,1,3377300.0,3019.0,3019.0,3382.0
ID6228,0,2,3085250.0,2762.0,2762.0,3382.0
ID6228,0,3,3595700.0,3220.0,3220.0,3382.0
ID6228,1,1,1820970.0,18208.0,3641.6,3382.0
ID6228,1,2,1691270.0,16910.0,3382.0,3382.0
ID6228,1,3,1136940.0,11422.0,2284.4,3382.0
ID6278,0,1,2716900.0,2432.0,2432.0,1547.0
ID6278,0,2,2542300.0,2300.0,2300.0,1547.0
ID6278,0,3,2521550.0,2274.0,2274.0,1547.0
ID6284,0,1,1159100.0,1047.0,1047.0,884.0
ID6284,0,2,1163300.0,1044.0,1044.0,884.0
ID6284,0,3,1218950.0,1106.0,1106.0,884.0
ID6289,1,1,642080.0,6416.0,1283.2,1838.0
ID6289,1,2,588040.0,5892.0,1178.4,1838.0
ID6289,1,3,671850.0,6703.0,1340.6,1838.0
ID6292,1,1,1253160.0,12552.0,2510.4,4278.0
ID6292,1,2,1041010.0,10498.0,2099.6,4278.0
ID6292,1,3,1169370.0,11627.0,2325.4,4278.0
ID6295,0,1,2921450.0,2637.0,2637.0,7373.0
ID6295,0,2,3126000.0,2895.0,2895.0,7373.0
ID6295,0,3,3232950.0,2887.0,2887.0,7373.0
ID6295,1,1,1675180.0,16714.0,3342.8,7373.0
ID6295,1,2,1170530.0,11892.0,2378.4,7373.0
ID6295,1,3,1662420.0,16690.0,3338.0,7373.0
ID6296,0,1,2784550.0,2531.0,2531.0,7871.0
ID6296,0,2,2849000.0,2584.0,2584.0,7871.0
ID6296,0,3,3746750.0,3379.0,3379.0,7871.0
ID6296,1,1,1553590.0,15334.0,3066.8,7871.0
ID6296,1,2,905390.0,9089.0,1817.8000000000002,7871.0
ID6296,1,3,1290000.0,12893.0,2578.6,7871.0
ID6304,0,1,3651850.0,3274.0,3274.0,8454.0
ID6304,0,2,2992350.0,2731.0,2731.0,8454.0
ID6304,0,3,3806150.0,3404.0,3404.0,8454.0
ID6304,1,1,1618630.0,16141.0,3228.2,8454.0
ID6304,1,2,1410420.0,14006.0,2801.2000000000003,8454.0
ID6304,1,3,1218590.0,12190.0,2438.0,8454.0
ID6307,0,1,3080000.0,2795.0,2795.0,5882.0
ID6307,0,2,2994750.0,2690.0,2690.0,5882.0
ID6307,0,3,3180000.0,2843.0,2843.0,5882.0
ID6307,1,1,1317280.0,13439.0,2687.8,5882.0
ID6307,1,2,1325510.0,13102.0,2620.4,5882.0
ID6307,1,3,1077010.0,10988.0,2197.6,5882.0
ID6334,0,1,1185700.0,1072.0,1072.0,2607.0
ID6334,0,2,1045700.0,934.0,934.0,2607.0
ID6334,0,3,1125850.0,1013.0,1013.0,2607.0
ID6334,1,1,831500.0,8391.0,1678.2,2607.0
ID6334,1,2,697450.0,6931.0,1386.2,2607.0
ID6334,1,3,959240.0,9611.0,1922.2,2607.0
ID6352,1,1,1303250.0,12988.0,2597.6,4223.0
ID6352,1,2,999450.0,9937.0,1987.4,4223.0
ID6352,1,3,1113080.0,11028.0,2205.6,4223.0
ID6357,0,1,2977500.0,2698.0,2698.0,6041.0
ID6357,0,2,3333100.0,2995.0,2995.0,6041.0
ID6357,0,3,3384950.0,3054.0,3054.0,6041.0
ID6357,1,1,1863060.0,18646.0,3729.2000000000003,6041.0
ID6357,1,2,1256660.0,12661.0,2532.2,6041.0
ID6357,1,3,1199980.0,11793.0,2358.6,6041.0
ID6361,0,1,2422650.0,2178.0,2178.0,6462.0
ID6361,0,2,2472450.0,2228.0,2228.0,6462.0
ID6361,0,3,2695200.0,2424.0,2424.0,6462.0
ID6379,1,1,524360.0,5307.0,1061.4,1601.0
ID6379,1,2,751970.0,7378.0,1475.6000000000001,1601.0
ID6379,1,3,790610.0,7838.0,1567.6000000000001,1601.0
ID6385,0,1,3241100.0,2892.0,2892.0,8999.0
ID6385,0,2,3363800.0,3020.0,3020.0,8999.0
ID6385,0,3,3516700.0,3133.0,3133.0,8999.0
ID6385,1,1,1266270.0,12802.0,2560.4,8999.0
ID6385,1,2,1339410.0,13519.0,2703.8,8999.0
ID6385,1,3,1262440.0,12661.0,2532.2000000000003,8999.0
ID6387,0,1,1132950.0,1021.0,1021.0,2031.0
ID6387,0,2,1199250.0,1071.0,1071.0,2031.0
ID6387,0,3,1154050.0,1045.0,1045.0,2031.0
ID6394,0,1,2729700.0,2467.0,2467.0,9329.0
ID6394,0,2,2641650.0,2375.0,2375.0,9329.0
ID6394,0,3,2463550.0,2219.0,2219.0,9329.0
ID6397,0,1,2949950.0,2645.0,2645.0,6449.0
ID6397,0,2,2661200.0,2422.0,2422.0,6449.0
ID6397,0,3,3223400.0,2882.0,2882.0,6449.0
ID6397,1,1,1319730.0,13235.0,2647.0,6449.0
ID6397,1,2,1394180.0,14009.0,2801.8,6449.0
ID6397,1,3,1660680.0,16687.0,3337.4,6449.0
ID6408,1,1,754840.0,7462.0,1492.4,509.0
ID6408,1,2,868820.0,8691.0,1738.2,509.0
ID6408,1,3,621940.0,6159.0,1231.8,509.0
ID6411,0,1,1163500.0,1039.0,1039.0,2557.0
ID6411,0,2,1084250.0,979.0,979.0,2557.0
ID6411,0,3,1140700.0,1030.0,1030.0,2557.0
ID6411,1,1,899220.0,9071.0,1814.2,2557.0
ID6411,1,2,904630.0,9003.0,1800.6000000000001,2557.0
ID6411,1,3,853280.0,8506.0,1701.2,2557.0
ID6449,0,1,1311200.0,1169.0,1169.0,4567.0
ID6449,0,2,1169650.0,1052.0,1052.0,4567.0
ID6449,0,3,1169700.0,1056.0,1056.0,4567.0
ID6459,0,1,3556150.0,3224.0,3224.0,7748.0
ID6459,0,2,2589550.0,2320.0,2320.0,7748.0
ID6459,0,3,3486650.0,3122.0,3122.0,7748.0
ID6459,1,1,1097870.0,11064.0,2212.8,7748.0
ID6459,1,2,1509150.0,15302.0,3060.4,7748.0
ID6459,1,3,1099770.0,10965.0,2193.0,7748.0
ID6475,0,1,2513950.0,2235.0,2235.0,3207.0
ID6475,0,2,2577850.0,2314.0,2314.0,3207.0
ID6475,0,3,2517550.0,2279.0,2279.0,3207.0
ID6476,0,1,2797850.0,2516.0,2516.0,6318.0
ID6476,0,2,2874850.0,2576.0,2576.0,6318.0
ID6476,0,3,2517600.0,2272.0,2272.0,6318.0
ID6487,0,1,2860600.0,2561.0,2561.0,4687.0
ID6487,0,2,3210750.0,2894.0,2894.0,4687.0
ID6487,0,3,3346000.0,2984.0,2984.0,4687.0
ID6487,1,1,1285820.0,12763.0,2552.6000000000004,4687.0
ID6487,1,2,1491090.0,15053.0,3010.6,4687.0
ID6487,1,3,1406510.0,14228.0,2845.6,4687.0
ID6490,0,1,1246550.0,1108.0,1108.0,4565.0
ID6490,0,2,1124400.0,1009.0,1009.0,4565.0
ID6490,0,3,1347650.0,1220.0,1220.0,4565.0
ID6501,0,1,845250.0,774.0,774.0,4881.0
ID6501,0,2,1148450.0,1041.0,1041.0,4881.0
ID6501,0,3,1121350.0,1011.0,1011.0,4881.0
ID6510,0,1,3043200.0,2730.0,2730.0,3878.0
ID6510,0,2,3467200.0,3107.0,3107.0,3878.0
ID6510,0,3,3655850.0,3302.0,3302.0,3878.0
ID6510,1,1,1411640.0,14125.0,2825.0,3878.0
ID6510,1,2,1215060.0,12161.0,2432.2000000000003,3878.0
ID6510,1,3,1302710.0,13034.0,2606.8,3878.0
ID6513,0,1,1153450.0,1046.0,1046.0,2004.0
ID6513,0,2,1065600.0,957.0,957.0,2004.0
ID6513,0,3,1081800.0,976.0,976.0,2004.0
ID6513,1,1,901730.0,8995.0,1799.0,2004.0
ID6513,1,2,665340.0,6616.0,1323.2,2004.0
ID6513,1,3,908790.0,9093.0,1818.6000000000001,2004.0
ID6526,1,1,830280.0,8231.0,1646.2,854.0
ID6526,1,2,752040.0,7567.0,1513.4,854.0
ID6526,1,3,767470.0,7716.0,1543.2,854.0
ID6542,1,1,772580.0,7724.0,1544.8,955.0
ID6542,1,2,682990.0,6812.0,1362.4,955.0
